customer_id,region,age,household_size,tenure_months,contract_type,internet_service,monthly_charges,autopay,paperless_billing,streaming_services,support_tickets,late_payments,satisfaction_score,churned,predicted_churn_probability,revenue_at_risk
CUST-02664,South,27,5,36,month-to-month,dsl,87.09,0,1,2,1,1,6.5,1,0.6780401107002381,59.05051324088374
CUST-02665,Northeast,37,1,16,one-year,fiber,106.93,1,1,4,1,0,7.0,0,0.3064724486778166,32.77109893711893
CUST-02666,Northeast,42,1,39,one-year,none,111.19,0,1,1,0,0,9.6,0,0.10050199575898859,11.174816908441942
CUST-02667,South,69,1,18,month-to-month,none,56.86,0,0,1,1,0,8.0,0,0.5148770618547537,29.275909737061294
CUST-02668,Northeast,34,1,70,one-year,dsl,87.61,1,0,0,0,0,7.5,0,0.051554220666161894,4.516665272562443
CUST-02669,Midwest,60,4,6,month-to-month,none,103.43,0,1,3,3,1,5.2,1,0.9224195126513951,95.40585019353381
CUST-02670,Northeast,20,3,70,month-to-month,fiber,112.71,1,1,2,0,1,6.7,0,0.42714720623959634,48.1437616152649
CUST-02671,Northeast,75,3,58,one-year,fiber,82.63,0,1,0,0,0,8.6,0,0.11901470551039556,9.834185116323985
CUST-02672,Midwest,38,3,62,one-year,fiber,102.63,1,1,2,2,1,7.4,0,0.2282136498309721,23.421566882152664
CUST-02673,Midwest,34,3,62,two-year,none,49.0,0,1,1,2,0,6.8,0,0.11132494897604846,5.454922499826375
CUST-02674,Northeast,61,5,14,month-to-month,fiber,102.78,1,1,2,4,0,5.2,0,0.8780352687888109,90.24446492611398
CUST-02675,Midwest,54,2,68,month-to-month,fiber,104.15,0,1,1,1,1,7.1,0,0.6274698297470636,65.35098276815667
CUST-02676,South,49,2,43,month-to-month,dsl,87.67,1,1,3,2,1,9.2,0,0.3676738646594763,32.23396771469629
CUST-02677,Northeast,73,1,70,month-to-month,fiber,107.27,0,1,0,1,0,7.1,0,0.5446801420325592,58.427838835832624
CUST-02678,South,43,3,64,month-to-month,dsl,87.22,0,1,2,2,1,7.6,0,0.5402050131314393,47.11668124532414
CUST-02679,West,50,2,42,month-to-month,fiber,86.12,1,0,3,2,0,6.8,0,0.5476549268456699,47.16404229994909
CUST-02680,Midwest,46,2,27,month-to-month,dsl,96.83,0,1,0,1,0,8.3,0,0.5115118006413327,49.52968765610024
CUST-02681,West,28,3,9,one-year,dsl,81.43,1,0,4,1,0,8.6,0,0.12118555837238555,9.868140018263356
CUST-02682,West,36,5,8,month-to-month,dsl,108.81,1,1,3,2,0,7.1,1,0.6295540238477629,68.50177333487508
CUST-02683,Northeast,54,4,29,month-to-month,fiber,112.71,1,1,1,0,0,8.8,0,0.36544421476371386,41.18921744601818
CUST-02684,Northeast,25,1,59,one-year,fiber,107.58,1,1,2,0,0,9.6,0,0.05535748753890294,5.955358509435178
CUST-02685,Midwest,61,2,37,month-to-month,fiber,129.29,1,0,3,0,0,8.3,0,0.40256349931040525,52.04743482584229
CUST-02686,South,53,5,35,two-year,fiber,96.54,1,1,2,0,1,8.1,0,0.1286385422702386,12.418764870768836
CUST-02687,South,56,2,18,month-to-month,dsl,90.82,0,0,3,0,0,8.6,0,0.4415010181016327,40.09712246399028
CUST-02688,Northeast,66,5,41,month-to-month,fiber,91.65,1,1,4,4,0,7.5,0,0.6295152224919941,57.69507014139126
CUST-02689,Northeast,47,5,46,two-year,fiber,78.36,0,1,1,1,0,6.5,0,0.20083511142077407,15.737439330931856
CUST-02690,West,65,1,71,one-year,fiber,130.93,0,1,0,3,1,5.3,1,0.6361412689450766,83.28997634297889
CUST-02691,Northeast,62,5,53,one-year,none,94.19,0,0,2,2,1,8.2,0,0.20102013311599398,18.934086338195474
CUST-02692,West,32,4,44,one-year,fiber,125.03,0,1,2,0,0,7.8,1,0.23443856974986915,29.31185437582614
CUST-02693,South,34,3,66,month-to-month,fiber,136.47,0,1,3,1,0,8.5,0,0.48888698246289924,66.71840649671186
CUST-02694,Northeast,44,2,31,one-year,fiber,91.79,0,1,1,0,1,7.5,0,0.32411014624977474,29.750070324266826
CUST-02695,Midwest,23,3,68,two-year,fiber,112.41,1,1,4,0,0,8.1,0,0.05240097833918515,5.890393975107803
CUST-02696,Northeast,51,2,27,two-year,none,34.92,1,1,0,5,0,6.7,1,0.22151751098506642,7.735391483598519
CUST-02697,South,72,4,10,month-to-month,fiber,105.64,1,1,2,1,0,8.3,0,0.5911885107452286,62.45315427512595
CUST-02698,Northeast,66,3,31,month-to-month,dsl,85.48,0,0,2,0,0,6.9,0,0.4906006787649736,41.936546020829944
CUST-02699,Northeast,61,3,10,one-year,dsl,87.27,0,1,3,2,0,7.7,0,0.3377570969151769,29.476061847787488
CUST-02700,Northeast,29,5,9,month-to-month,dsl,94.12,1,1,1,0,1,7.4,0,0.5124675498270305,48.23344578972011
CUST-02701,West,66,1,64,month-to-month,dsl,115.66,0,0,4,0,0,8.4,0,0.29629825264507703,34.269855900929606
CUST-02702,Northeast,25,2,58,month-to-month,dsl,87.62,0,0,0,1,0,7.5,0,0.3644955466613006,31.93709979846316
CUST-02703,Northeast,42,4,16,month-to-month,fiber,103.92,1,1,4,2,0,7.0,0,0.674443551286797,70.08817384972394
CUST-02704,Northeast,73,2,61,month-to-month,fiber,101.03,1,1,2,2,0,6.6,0,0.5356854275287609,54.12029874323071
CUST-02705,Northeast,63,1,5,month-to-month,dsl,91.98,0,1,2,1,0,5.9,0,0.7820123367864932,71.92949473762165
CUST-02706,Northeast,26,3,21,month-to-month,dsl,104.15,1,1,1,2,1,6.3,0,0.7019506087046156,73.10815589658571
CUST-02707,Northeast,49,1,51,month-to-month,fiber,96.71,1,1,1,2,0,7.7,0,0.4667379257882931,45.138224802985825
CUST-02708,Northeast,77,3,22,two-year,fiber,113.16,1,1,2,1,1,8.2,0,0.20692639402971277,23.415790748402298
CUST-02709,South,44,1,53,month-to-month,fiber,110.35,0,0,1,1,0,6.7,1,0.6491456636866703,71.63322398782405
CUST-02710,South,53,1,63,month-to-month,fiber,84.49,1,1,0,1,0,8.7,1,0.2852417706488319,24.100077202119806
CUST-02711,Northeast,40,4,5,month-to-month,fiber,107.66,1,1,2,3,0,6.9,0,0.7819418205746147,84.18385640306302
CUST-02712,South,47,1,2,month-to-month,fiber,110.42,0,1,2,1,0,8.0,0,0.7721716178315436,85.26319004095905
CUST-02713,South,49,1,68,two-year,fiber,103.57,1,0,3,2,1,6.3,0,0.20476150648233493,21.207149226375428
CUST-02714,South,29,1,38,two-year,dsl,84.45,1,1,2,1,0,9.6,0,0.04410256755096754,3.7244618296792087
CUST-02715,Northeast,74,3,37,month-to-month,dsl,85.5,0,1,2,3,0,6.8,1,0.6886173268780591,58.876781448074055
CUST-02716,West,69,3,34,month-to-month,dsl,82.08,1,1,2,3,1,7.7,0,0.5864771434604462,48.138043935233426
CUST-02717,South,24,3,32,month-to-month,dsl,56.15,1,1,2,2,1,6.3,1,0.5935444047041898,33.32751832414026
CUST-02718,South,28,4,50,month-to-month,fiber,117.5,1,1,3,1,0,6.0,0,0.6028835886486873,70.83882166622075
CUST-02719,Midwest,56,4,42,month-to-month,fiber,124.98,0,1,3,3,1,5.2,0,0.9115168895926271,113.92138086128654
CUST-02720,South,42,4,12,month-to-month,dsl,86.58,1,1,4,1,0,8.6,0,0.3944731009725093,34.15348108219985
CUST-02721,Midwest,58,5,46,month-to-month,dsl,79.24,0,0,2,0,0,7.0,1,0.3981468611788149,31.549157279809293
CUST-02722,West,20,2,49,one-year,dsl,76.7,1,1,0,0,1,9.7,0,0.050723050086281696,3.890457941617806
CUST-02723,West,63,1,9,month-to-month,dsl,113.42,1,1,2,1,0,7.0,0,0.6215094033160025,70.491596524101
CUST-02724,South,19,5,28,month-to-month,dsl,104.89,1,1,1,0,0,8.6,0,0.29110144904184804,30.53363098999944
CUST-02725,Northeast,29,1,57,month-to-month,dsl,95.73,1,1,0,0,1,8.2,1,0.2615567798056174,25.038830530791756
CUST-02726,Northeast,61,3,45,month-to-month,dsl,87.67,0,1,4,0,0,7.7,1,0.3786838008282116,33.199208818609314
CUST-02727,Northeast,38,4,10,month-to-month,dsl,117.34,0,1,3,0,0,7.7,1,0.5843797846329472,68.57112392883002
CUST-02728,Midwest,30,1,3,month-to-month,fiber,103.82,1,1,3,2,0,6.2,1,0.797137756834025,82.75884191450847
CUST-02729,South,70,5,42,month-to-month,fiber,109.44,0,0,3,1,1,8.9,0,0.5819229291292949,63.685645363910034
CUST-02730,South,54,5,34,month-to-month,fiber,118.7,1,1,4,0,1,8.4,0,0.4974710399870289,59.04981244646033
CUST-02731,Northeast,35,5,70,one-year,dsl,75.84,1,0,3,3,1,5.2,0,0.23770099548469148,18.027243497559002
CUST-02732,Midwest,61,4,38,two-year,dsl,81.57,1,1,3,2,1,6.0,0,0.2210690338543237,18.03260109149718
CUST-02733,West,26,4,68,month-to-month,fiber,101.06,0,1,3,2,1,7.1,0,0.6509657746929828,65.78660119047284
CUST-02734,West,47,3,16,month-to-month,fiber,103.18,1,1,3,0,1,8.0,0,0.5762295684394169,59.45536687157904
CUST-02735,South,29,4,33,one-year,dsl,94.86,0,0,3,2,1,5.3,0,0.5247897275996958,49.78155356010714
CUST-02736,Midwest,57,1,11,one-year,fiber,61.4,1,1,0,1,1,10.0,0,0.15699042646843542,9.639212185161934
CUST-02737,Midwest,34,2,42,month-to-month,dsl,81.12,1,1,2,4,0,3.5,1,0.8237788101721075,66.82493708116137
CUST-02738,West,32,1,14,month-to-month,fiber,121.64,1,1,1,3,0,6.2,0,0.8317815242221741,101.17790460638525
CUST-02739,South,33,1,36,month-to-month,fiber,118.25,1,1,4,2,2,6.6,0,0.8176186900685936,96.68341010061118
CUST-02740,South,67,3,25,one-year,fiber,108.81,0,1,2,0,0,7.7,0,0.3246033522987609,35.32009076362817
CUST-02741,South,69,4,14,month-to-month,fiber,108.84,1,1,2,3,1,7.1,0,0.8339990534462741,90.77245697709247
CUST-02742,Northeast,30,5,7,month-to-month,fiber,99.86,1,0,2,1,0,8.1,1,0.515610361061957,51.48885065564703
CUST-02743,West,27,1,37,month-to-month,fiber,90.89,0,0,3,0,1,7.9,0,0.5683155138097735,51.65419705017032
CUST-02744,South,53,4,69,month-to-month,fiber,115.51,1,1,3,0,0,8.2,0,0.27920914355325394,32.251448171836365
CUST-02745,West,56,4,15,month-to-month,fiber,127.59,1,1,1,3,1,6.8,0,0.8532042374795836,108.86032866002007
CUST-02746,South,68,1,30,one-year,dsl,95.28,1,0,4,2,1,7.0,0,0.29923790796064864,28.5113878704906
CUST-02747,Midwest,67,2,17,month-to-month,fiber,142.91,1,0,3,2,0,5.8,0,0.8226992554211846,117.57195059224149
CUST-02748,Midwest,65,4,59,month-to-month,fiber,77.86,0,1,1,1,0,8.3,0,0.4190784933577997,32.629451492838285
CUST-02749,West,20,1,30,month-to-month,fiber,117.41,1,0,3,0,1,9.6,0,0.36360041958733763,42.69032526374931
CUST-02750,Midwest,21,2,71,one-year,none,72.85,0,1,2,0,1,8.2,0,0.09258304781488538,6.744675033314399
CUST-02751,Midwest,29,3,18,month-to-month,dsl,73.94,1,1,1,0,1,8.1,0,0.39255393352385537,29.025437844753863
CUST-02752,South,40,1,6,month-to-month,none,73.21,0,1,4,1,0,7.4,0,0.6559836790121524,48.02456514047967
CUST-02753,Northeast,62,1,42,month-to-month,none,73.71,1,0,1,3,0,5.4,0,0.6200486532233743,45.703786229094916
CUST-02754,West,69,5,47,one-year,fiber,106.64,0,0,4,0,0,7.8,0,0.19002099182156126,20.263838567851295
CUST-02755,West,61,1,72,one-year,dsl,108.66,0,0,3,1,1,8.2,0,0.1468488367103365,15.956594596945163
CUST-02756,South,69,3,63,two-year,fiber,118.96,0,0,4,1,1,7.8,0,0.20012576747774266,23.806961299152267
CUST-02757,Northeast,40,3,64,one-year,none,84.93,1,1,3,1,0,9.6,0,0.03749076567240815,3.1840907285576248
CUST-02758,West,56,4,46,month-to-month,fiber,101.48,0,1,3,0,0,8.7,0,0.41937718112629496,42.55839634069641
CUST-02759,Northeast,26,5,26,month-to-month,fiber,97.88,0,0,0,4,0,5.4,1,0.8809653403811311,86.2288875165051
CUST-02760,Northeast,24,1,31,month-to-month,none,88.24,0,1,4,0,0,8.6,0,0.3585900787313024,31.641988547250122
CUST-02761,West,67,5,10,one-year,dsl,99.83,0,1,3,1,0,7.6,0,0.3204893067720645,31.994447495055198
CUST-02762,Midwest,42,1,32,one-year,none,98.68,1,0,1,1,2,6.1,1,0.36868647825431233,36.381981674135545
CUST-02763,Midwest,61,5,27,month-to-month,fiber,106.57,1,0,1,3,0,7.5,1,0.6515570963019971,69.43643975290382
CUST-02764,Midwest,75,3,3,two-year,fiber,86.7,0,1,0,2,0,7.7,0,0.38075115688452865,33.01112530188863
CUST-02765,Midwest,52,1,15,month-to-month,fiber,123.47,0,1,1,1,3,9.3,1,0.8328750088746806,102.83507734575682
CUST-02766,Midwest,24,3,39,month-to-month,fiber,97.33,0,1,0,1,1,6.7,1,0.7442676347337959,72.43956888864035
CUST-02767,Midwest,57,5,27,month-to-month,fiber,152.88,0,0,4,1,0,8.1,1,0.6871022343947043,105.04418959426239
CUST-02768,West,66,3,72,two-year,fiber,73.73,0,1,2,2,1,6.3,0,0.25378537221041536,18.711595493073926
CUST-02769,Northeast,34,1,35,two-year,dsl,87.3,0,0,3,0,1,7.3,0,0.1455845284385616,12.709529332686428
CUST-02770,Midwest,43,4,70,month-to-month,fiber,112.37,0,0,4,1,1,9.3,0,0.38666570448171567,43.44962521261039
CUST-02771,South,55,5,48,two-year,dsl,76.36,0,1,4,1,0,5.9,0,0.18565723110599153,14.176786167253512
CUST-02772,Midwest,62,4,3,two-year,dsl,93.9,1,1,2,1,1,7.8,0,0.19898749697981177,18.684925966404325
CUST-02773,Northeast,28,3,15,one-year,dsl,66.72,0,0,0,1,0,9.3,0,0.12508426875431322,8.345622411287778
CUST-02774,West,21,4,51,two-year,fiber,79.42,1,0,3,1,0,6.6,0,0.10273012820353596,8.158826781924827
CUST-02775,South,56,2,40,month-to-month,fiber,113.03,1,1,4,1,2,6.7,0,0.7550167867529475,85.33954740668565
CUST-02776,Northeast,18,1,22,one-year,fiber,111.26,1,0,1,1,1,8.6,0,0.22177965409977007,24.67520431514042
CUST-02777,Northeast,45,5,38,one-year,dsl,101.37,0,0,0,2,0,6.1,0,0.33741520568508504,34.20377940029707
CUST-02778,Midwest,36,3,66,one-year,fiber,98.82,1,0,3,1,0,8.3,0,0.08399470771916207,8.300357016807595
CUST-02779,South,44,4,28,month-to-month,fiber,98.86,1,0,3,4,0,5.3,0,0.83719132693048,82.76473458034725
CUST-02780,Midwest,70,3,4,one-year,none,76.76,1,1,0,3,1,7.9,0,0.3720589242439333,28.55924302496432
CUST-02781,South,74,5,23,two-year,dsl,47.18,1,0,0,1,2,8.7,0,0.10587367032091927,4.995119765740971
CUST-02782,South,58,3,68,month-to-month,dsl,93.63,0,1,2,1,0,7.0,0,0.44670196173165616,41.824704676934964
CUST-02783,South,40,2,55,two-year,fiber,64.22,1,1,0,1,0,5.4,0,0.16492574454555037,10.591531314715244
CUST-02784,Northeast,54,2,61,month-to-month,none,81.96,1,0,0,1,0,8.1,0,0.20927751990248747,17.152385531207873
CUST-02785,Midwest,26,3,66,month-to-month,fiber,103.88,0,1,1,4,0,6.7,1,0.7369336826958437,76.55267095844424
CUST-02786,Northeast,77,5,9,month-to-month,fiber,68.32,0,0,2,0,1,8.2,0,0.6215432134736769,42.463832344521606
CUST-02787,West,70,1,21,one-year,none,85.0,1,1,4,0,1,8.7,0,0.13803226912220762,11.732742875387647
CUST-02788,South,38,1,5,one-year,none,79.88,0,1,2,2,2,7.0,0,0.6168119051076658,49.27093498000034
CUST-02789,Northeast,19,2,1,month-to-month,fiber,78.13,1,1,4,2,0,6.8,0,0.7015116364711304,54.80910415748941
CUST-02790,Midwest,69,5,61,one-year,fiber,106.94,0,1,3,3,3,5.2,0,0.7638581918778932,81.68699503942189
CUST-02791,Midwest,19,4,68,month-to-month,fiber,104.08,1,1,1,3,1,6.4,1,0.6463381343619496,67.27087302439172
CUST-02792,Midwest,24,4,12,month-to-month,dsl,61.27,0,1,2,1,0,7.2,0,0.577509567461557,35.3840111983696
CUST-02793,South,18,3,52,two-year,dsl,78.78,1,1,0,0,1,8.9,0,0.04336272279102562,3.4161153014769985
CUST-02794,Northeast,28,3,39,one-year,fiber,114.62,1,0,4,1,0,7.2,0,0.19140982230867457,21.93939383302028
CUST-02795,West,73,4,5,one-year,fiber,105.25,1,0,1,2,0,7.1,0,0.4047494063095333,42.599875014078386
CUST-02796,South,46,1,66,one-year,dsl,102.11,0,0,4,3,0,6.7,0,0.27575386544164426,28.157227200246297
CUST-02797,South,28,4,63,two-year,dsl,75.8,0,0,3,1,0,7.1,0,0.08677708077237253,6.577702722545838
CUST-02798,Northeast,75,3,41,month-to-month,fiber,82.27,0,1,1,1,0,6.1,0,0.6974359735174298,57.37805754127895
CUST-02799,West,42,5,51,month-to-month,dsl,81.53,0,1,2,0,0,8.5,0,0.27786492341615215,22.654327206118886
CUST-02800,West,60,1,29,month-to-month,none,50.65,1,0,0,1,0,6.5,0,0.4261621868998863,21.58511476647924
CUST-02801,Midwest,50,3,58,one-year,fiber,126.61,0,1,3,3,1,6.6,0,0.5442857406966949,68.91201762960854
CUST-02802,Midwest,24,5,33,one-year,dsl,63.89,0,1,0,4,0,6.6,0,0.3925273107296782,25.07856988251914
CUST-02803,Midwest,60,5,72,one-year,dsl,77.19,1,1,3,1,2,8.8,0,0.0814652608014147,6.288303481261201
CUST-02804,Northeast,75,2,5,month-to-month,dsl,76.22,0,1,0,4,0,7.8,0,0.7795750186870185,59.41920792432455
CUST-02805,South,76,4,13,month-to-month,dsl,54.33,0,1,0,2,0,8.0,0,0.6090951202929532,33.092137885516145
CUST-02806,South,63,2,70,one-year,dsl,83.05,1,1,1,1,0,7.4,0,0.0866241286618007,7.1941338853625485
CUST-02807,South,58,4,21,two-year,fiber,98.81,0,0,0,3,2,5.9,1,0.6875537152511368,67.93718260396483
CUST-02808,West,62,4,23,month-to-month,fiber,130.7,1,0,4,1,0,7.9,0,0.5598905649977224,73.1776968452023
CUST-02809,West,76,3,57,month-to-month,dsl,102.89,1,1,4,2,2,6.5,0,0.6484332897946218,66.71730118696864
CUST-02810,Midwest,51,1,14,month-to-month,fiber,106.56,0,0,4,2,0,7.0,0,0.7986273955404775,85.10173526879328
CUST-02811,Northeast,72,4,37,month-to-month,fiber,105.38,1,0,3,0,1,9.1,0,0.3527210138818596,37.16974044287036
CUST-02812,South,41,3,21,month-to-month,fiber,87.23,1,0,1,1,0,7.8,0,0.5068117480369213,44.20918878126065
CUST-02813,Midwest,37,3,15,month-to-month,dsl,88.57,0,1,3,1,0,8.2,0,0.5412063325111639,47.934644870513786
CUST-02814,Midwest,24,4,70,one-year,none,102.84,1,1,3,1,0,7.0,0,0.0935044301332255,9.61599559490091
CUST-02815,Midwest,45,5,15,month-to-month,dsl,75.72,0,1,1,2,0,7.3,0,0.6549546644143698,49.59316718945608
CUST-02816,South,55,2,7,month-to-month,dsl,95.27,1,1,4,2,0,5.6,0,0.7615602761013769,72.55384750417818
CUST-02817,West,42,5,49,month-to-month,fiber,108.79,1,1,4,2,0,8.1,0,0.4479983316008004,48.73773849485108
CUST-02818,West,25,1,63,two-year,fiber,89.26,0,1,1,1,0,7.6,0,0.12851686520173447,11.47141538790682
CUST-02819,Midwest,44,4,10,month-to-month,none,55.74,1,1,2,2,0,5.8,0,0.6443389065523849,35.91545065122994
CUST-02820,West,53,3,51,month-to-month,fiber,98.24,0,0,4,2,2,6.1,0,0.8327567601530299,81.81002411743366
CUST-02821,Northeast,25,4,39,month-to-month,dsl,111.95,1,0,1,0,1,8.4,0,0.3027574251745328,33.893693748288946
CUST-02822,Northeast,50,3,60,one-year,dsl,117.94,1,1,4,2,0,6.3,0,0.19000665187673862,22.409384522342553
CUST-02823,Midwest,40,3,10,two-year,fiber,101.52,0,1,1,0,0,7.5,0,0.26068829930184456,26.46507614512326
CUST-02824,Midwest,53,3,71,month-to-month,dsl,94.13,0,1,4,2,1,6.2,0,0.6265017330705578,58.9726081339316
CUST-02825,Northeast,18,4,45,month-to-month,fiber,116.92,1,1,1,1,1,8.1,0,0.4871370715909393,56.95606641041262
CUST-02826,West,67,2,61,month-to-month,fiber,91.89,0,1,3,0,0,6.1,0,0.5808182473882597,53.37138875250719
CUST-02827,Midwest,41,2,27,one-year,fiber,85.02,0,0,2,0,1,8.4,0,0.24765207543407422,21.05537945340499
CUST-02828,Northeast,42,3,68,two-year,fiber,92.51,0,1,1,1,1,7.3,1,0.1695672015935908,15.686661819423085
CUST-02829,Midwest,24,2,46,month-to-month,fiber,96.06,1,1,2,2,0,8.0,0,0.4527751200233758,43.49357802944548
CUST-02830,West,44,2,10,month-to-month,none,49.88,0,1,1,4,0,6.1,1,0.8272657232112759,41.26401427377844
CUST-02831,West,41,1,67,one-year,fiber,82.45,1,0,3,1,1,9.0,0,0.0845073958777671,6.967634790121897
CUST-02832,South,21,2,58,one-year,dsl,109.91,1,0,4,0,1,8.7,0,0.07324773554461646,8.050658613708794
CUST-02833,West,52,3,22,month-to-month,dsl,85.65,0,1,2,2,0,5.7,1,0.7736596859554244,66.26395210208211
CUST-02834,South,35,3,40,month-to-month,fiber,79.99,1,0,1,1,0,8.0,0,0.382112872572105,30.56520867704268
CUST-02835,West,39,4,28,month-to-month,fiber,116.69,0,0,3,1,0,7.8,1,0.6383692888984209,74.49131232155673
CUST-02836,West,22,2,40,one-year,none,63.49,0,1,2,1,1,6.9,0,0.2622358860109023,16.649356402832186
CUST-02837,South,56,4,70,one-year,dsl,77.36,1,1,4,2,0,6.9,0,0.11347943462537038,8.778769062618652
CUST-02838,Midwest,26,3,65,one-year,none,42.0,0,0,1,2,0,5.0,0,0.22961660780606943,9.643897527854916
CUST-02839,West,53,3,16,one-year,fiber,106.34,1,1,2,2,0,8.1,0,0.2941053690074142,31.275164940248427
CUST-02840,South,43,1,70,month-to-month,dsl,74.35,1,0,2,1,0,7.5,1,0.22211750836242738,16.514436746746476
CUST-02841,Midwest,62,4,32,month-to-month,dsl,111.51,0,1,4,0,0,7.4,1,0.5246535718937324,58.504119801870104
CUST-02842,Midwest,42,4,51,month-to-month,none,82.99,1,1,0,1,0,6.7,0,0.37151285491521874,30.831851829414003
CUST-02843,South,57,1,56,two-year,fiber,106.41,1,1,3,1,0,7.5,0,0.11746450911795074,12.499398415241139
CUST-02844,Midwest,74,1,35,one-year,none,139.3,0,0,4,0,1,8.4,0,0.25062117113601595,34.91152913924702
CUST-02845,South,33,4,33,month-to-month,fiber,104.82,1,1,1,2,1,7.0,0,0.7139746109901987,74.83881872399262
CUST-02846,Midwest,25,2,33,month-to-month,dsl,84.62,1,1,2,1,1,7.1,1,0.49741376767816564,42.09115302092638
CUST-02847,West,54,5,63,one-year,dsl,48.19,1,1,1,0,0,7.4,0,0.0504912694021922,2.433174272491642
CUST-02848,Northeast,26,5,28,one-year,dsl,83.98,1,1,2,0,1,7.9,0,0.12379944665243188,10.39667752987123
CUST-02849,Northeast,31,3,21,one-year,fiber,122.93,1,0,4,1,0,7.2,0,0.26435067296882475,32.49662822805763
CUST-02850,Midwest,63,5,27,month-to-month,dsl,96.87,0,0,1,3,1,5.8,1,0.842425255769994,81.60573452643933
CUST-02851,West,59,3,15,two-year,fiber,85.53,0,1,1,2,0,7.7,0,0.3167775750162652,27.09398599114116
CUST-02852,West,19,5,29,one-year,fiber,110.79,1,1,2,1,1,7.2,0,0.31028124541829527,34.376059179892934
CUST-02853,South,53,1,9,one-year,dsl,85.85,1,0,2,1,0,9.4,0,0.11611676203126482,9.968624020384084
CUST-02854,West,57,3,7,one-year,dsl,111.15,1,0,3,0,1,7.7,0,0.23290229513484614,25.88709010423815
CUST-02855,West,37,5,53,two-year,fiber,103.25,0,0,0,0,0,6.7,0,0.1545377059274936,15.956018137013714
CUST-02856,South,62,2,6,two-year,dsl,114.2,0,0,4,1,0,7.5,0,0.27311643336509783,31.189896690294173
CUST-02857,Northeast,61,5,41,one-year,fiber,123.08,0,0,3,2,0,6.6,0,0.4188472589980751,51.551720637483086
CUST-02858,West,55,5,57,month-to-month,dsl,120.14,0,1,4,1,0,10.0,1,0.26492403439188694,31.8279734918413
CUST-02859,Northeast,33,4,53,month-to-month,dsl,91.92,1,0,2,1,0,7.2,0,0.2865670020045837,26.341238824261332
CUST-02860,Northeast,35,4,33,one-year,dsl,90.08,0,1,2,1,1,6.1,0,0.3792370479658225,34.16167328076129
CUST-02861,South,50,1,14,one-year,dsl,81.36,1,0,1,1,0,7.9,0,0.16579645301924442,13.489199417645725
CUST-02862,West,24,5,68,month-to-month,dsl,133.26,1,0,4,0,0,8.0,0,0.19779639363112614,26.358347415283866
CUST-02863,Midwest,42,5,61,month-to-month,fiber,89.12,1,1,0,1,0,6.5,0,0.4394504612224713,39.16382510414664
CUST-02864,South,77,3,45,two-year,dsl,99.73,1,0,2,3,1,6.9,0,0.21990324177507956,21.930950302228684
CUST-02865,Midwest,56,2,7,two-year,fiber,79.11,1,0,1,0,0,9.0,0,0.08983049732572114,7.106490643437799
CUST-02866,West,69,3,3,two-year,fiber,127.35,1,1,3,2,0,7.4,0,0.3468547061654854,44.17194683017457
CUST-02867,Northeast,37,5,23,month-to-month,dsl,107.49,1,0,4,0,0,7.9,1,0.31889607981911183,34.27813961975633
CUST-02868,West,61,1,12,one-year,fiber,104.26,1,0,3,1,0,7.6,0,0.27844418235676843,29.030590452516677
CUST-02869,Midwest,62,3,62,one-year,fiber,90.17,0,1,0,1,1,6.8,0,0.32591939417563587,29.388151772817086
CUST-02870,West,29,1,15,month-to-month,none,75.78,0,1,1,3,1,4.8,1,0.9031258607162657,68.43887772507861
CUST-02871,Northeast,31,5,21,month-to-month,fiber,79.99,1,1,0,2,1,8.1,0,0.5933782206483489,47.46432386966143
CUST-02872,South,43,4,71,two-year,fiber,112.04,0,0,2,1,0,9.8,0,0.060650883472221515,6.795324984227699
CUST-02873,South,56,5,59,month-to-month,fiber,89.54,1,0,0,2,0,6.1,0,0.5516294006009302,49.392896529807295
CUST-02874,West,60,5,16,one-year,fiber,84.09,0,1,3,1,1,6.9,0,0.49624730975144754,41.72943627699922
CUST-02875,Midwest,76,1,28,one-year,dsl,112.45,1,1,2,2,1,6.1,1,0.4322137497729772,48.60243616197129
